z,p,k,epsilon
0,-3.056795,0.5802713,3.820726
0.7040816,-3.115332,0.9846013,0.4917284
1.408163,-3.158628,1.154138,0.5065361
2.112245,-3.188514,1.081439,0.4322559
2.816327,-3.236722,0.9245481,0.3122641
3.520408,-3.333797,0.9273774,0.3179268
4.22449,-3.45412,1.078865,0.452372
4.928571,-3.503482,1.231681,0.5832608
5.632653,-3.381763,1.297129,0.5525731
6.336735,-3.068677,1.278072,0.3782397
7.040816,-2.647757,1.173665,0.2177082
7.744898,-2.243943,1.019385,0.1232477
8.44898,-1.900191,0.871385,0.07084123
9.153061,-1.637318,0.7565317,0.04408193
9.857143,-1.430572,0.6728896,0.03032768
10.56122,-1.263554,0.6128014,0.02269629
11.26531,-1.125547,0.5693054,0.01810033
11.96939,-1.009428,0.5371801,0.01509821
12.67347,-0.9107105,0.5131232,0.01302003
13.37755,-0.8253397,0.494554,0.01148868
14.08163,-0.7524491,0.4802666,0.01033556
14.78571,-0.6948152,0.4699632,0.00951135
15.4898,-0.631376,0.4591318,0.008651708
16.19388,-0.5807905,0.4512272,0.008022045
16.89796,-0.5351347,0.4445383,0.007489028
17.60204,-0.4949881,0.43878,0.007030422
18.30612,-0.4573538,0.4336318,0.006625195
19.0102,-0.4245536,0.4290997,0.006269492
19.71429,-0.3942517,0.4250272,0.005952338
20.41837,-0.3661055,0.4213358,0.005668525
21.12245,-0.3411056,0.4179633,0.005414588
21.82653,-0.3215004,0.4153053,0.005217388
22.53061,-0.2944781,0.4119191,0.004972046
23.23469,-0.2723063,0.4091261,0.004773341
23.93878,-0.2524331,0.4065317,0.004595309
24.64286,-0.2357666,0.4041145,0.004431719
25.34694,-0.2181783,0.4018065,0.004279352
26.05102,-0.2024494,0.3995929,0.004140569
26.7551,-0.1884506,0.3975287,0.004012055
27.45918,-0.1737772,0.3955381,0.003890973
28.16327,-0.1606564,0.3936634,0.003782422
28.86735,-0.1486214,0.3919057,0.003681311
29.57143,-0.1361666,0.3902259,0.003586471
30.27551,-0.1249172,0.3886628,0.003501992
30.97959,-0.1145554,0.3872034,0.003423479
31.68367,-0.1038097,0.38585,0.003351674
32.38776,-0.09362414,0.3846017,0.003287659
33.09184,-0.08445264,0.3834453,0.003228619
33.79592,-0.07516441,0.3824434,0.003177885
34.5,-0.06630024,0.3815257,0.003132297
