z,p,k,epsilon
1.816559e-18,3.577627,0.4038725,2.218546
0.7040816,3.602471,0.8088666,0.25888
1.408163,3.598082,0.9935325,0.2531005
2.112245,3.710631,1.026649,0.217321
2.816327,3.76441,0.9909038,0.1701145
3.520408,3.609099,0.9199127,0.1255222
4.22449,3.282825,0.8336633,0.08960008
4.928571,2.878114,0.7607059,0.06563463
5.632653,2.584405,0.7024079,0.04974131
6.336735,2.270639,0.6575878,0.03924004
7.040816,1.984513,0.6217051,0.03188929
7.744898,1.725961,0.5922852,0.02654484
8.44898,1.494438,0.5677405,0.02253659
9.153061,1.288871,0.5470167,0.0194535
9.857143,1.107396,0.5293534,0.01702975
10.56122,0.9488842,0.5142943,0.01510044
11.26531,0.8111161,0.5013041,0.01353297
11.96939,0.6918797,0.4900718,0.01224154
12.67347,0.5887917,0.4802995,0.01116324
13.37755,0.4992999,0.4716988,0.01024724
14.08163,0.423281,0.4642407,0.00947618
14.78571,0.3581346,0.457637,0.008811421
15.4898,0.3024094,0.4518174,0.008240751
16.19388,0.253309,0.4464226,0.007723754
16.89796,0.2116955,0.4415973,0.007272055
17.60204,0.1761548,0.4372079,0.006869088
18.30612,0.1451814,0.4331361,0.006504366
19.0102,0.1199838,0.4294728,0.006186263
19.71429,0.09811731,0.4260462,0.005895526
20.41837,0.07906316,0.4228223,0.00562934
21.12245,0.06276682,0.4197991,0.005385547
21.82653,0.0495279,0.4169517,0.005164071
22.53061,0.03930257,0.4143688,0.004972411
23.23469,0.02998418,0.4118116,0.004785511
23.93878,0.02034525,0.4092213,0.004596934
24.64286,0.01470027,0.4069723,0.004446708
25.34694,0.009183623,0.4047285,0.004296876
26.05102,0.003915748,0.4025294,0.004152108
26.7551,0.001014382,0.400557,0.00403196
27.45918,-0.001886983,0.3985846,0.003911812
28.16327,-0.004589917,0.3966689,0.00379708
28.86735,-0.005824734,0.3949711,0.003702197
29.57143,-0.007059552,0.3932733,0.003607314
30.27551,-0.008242001,0.3916207,0.003515954
30.97959,-0.008300537,0.3902263,0.003443579
31.68367,-0.008359072,0.3888319,0.003371204
32.38776,-0.008445128,0.3874442,0.003299299
33.09184,-0.007988272,0.386383,0.003247245
33.79592,-0.00746616,0.3853328,0.003195792
34.5,-0.006944048,0.3842827,0.00314434
