z,U_0,U_1,U_2
3.634163e-18,-2.889808e-17,1.005793e-16,-1.985631e-19
0.7040816,-0.01420423,2.773332,-0.1667654
1.408163,0.03205749,3.224139,-0.3268929
2.112245,0.00178956,3.747668,-0.3904216
2.816327,-0.02893527,4.176151,-0.4519017
3.520408,0.07293098,4.418955,-0.5568616
4.22449,0.3455196,4.526041,-0.6230351
4.928571,0.7070649,4.60211,-0.5505402
5.632653,0.9809649,4.652804,-0.3208662
6.336735,1.049548,4.689746,-0.0408784
7.040816,0.9577548,4.742923,0.1667206
7.744898,0.8212729,4.810147,0.2773481
8.44898,0.685036,4.885383,0.3253441
9.153061,0.5716743,4.957487,0.3390031
9.857143,0.4796976,5.023721,0.336505
10.56122,0.4054203,5.084242,0.3257528
11.26531,0.3451471,5.139847,0.3108706
11.96939,0.2956741,5.191344,0.2942464
12.67347,0.2547868,5.23927,0.2772657
13.37755,0.2204506,5.284493,0.2603337
14.08163,0.1920408,5.326195,0.2444587
14.78571,0.1704049,5.361286,0.2310794
15.4898,0.146739,5.403286,0.2147019
16.19388,0.1290912,5.438733,0.2014739
16.89796,0.1139048,5.472317,0.1893222
17.60204,0.1007188,5.503867,0.1780712
18.30612,0.08922756,5.534102,0.1675182
19.0102,0.07943743,5.562505,0.1580348
19.71429,0.07083296,5.589628,0.1493941
20.41837,0.0632456,5.61541,0.1415173
21.12245,0.05658961,5.639599,0.1342178
21.82653,0.05165066,5.659142,0.1286409
22.53061,0.04565409,5.684267,0.1215449
23.23469,0.0408006,5.705757,0.1160704
23.93878,0.03645126,5.725256,0.1110475
24.64286,0.03302322,5.743911,0.1068635
25.34694,0.02967679,5.761718,0.1029503
26.05102,0.02672407,5.777975,0.09926533
26.7551,0.02423334,5.79352,0.09626553
27.45918,0.02180903,5.808355,0.09339573
28.16327,0.01968748,5.821599,0.0908421
28.86735,0.01785602,5.834211,0.08876095
29.57143,0.01607282,5.846131,0.08679188
30.27551,0.01451477,5.856579,0.08505905
30.97959,0.01316857,5.866442,0.08370556
31.68367,0.0118502,5.875498,0.08250056
32.38776,0.01069991,5.883345,0.08139667
33.09184,0.009722815,5.89064,0.08062758
33.79592,0.008787061,5.896891,0.0799906
34.5,0.007978208,5.902337,0.07936585
