z,U_0,U_1,U_2
1.816559e-18,-3.90271e-17,-1.478696e-17,8.192815e-20
0.7040816,-1.17202,0.1754176,0.1162699
1.408163,-1.084019,0.9200853,0.1727525
2.112245,-0.9536341,1.550558,0.285193
2.816327,-0.8278275,2.070276,0.4484054
3.520408,-0.7163461,2.547896,0.5991968
4.22449,-0.6241882,2.974076,0.6789806
4.928571,-0.5483199,3.325969,0.7005674
5.632653,-0.4814879,3.622007,0.6893679
6.336735,-0.4231817,3.866675,0.6654981
7.040816,-0.3715319,4.074972,0.6343424
7.744898,-0.3258246,4.254613,0.5996362
8.44898,-0.285502,4.411029,0.5635005
9.153061,-0.2500565,4.54824,0.5272615
9.857143,-0.2191207,4.669447,0.4917328
10.56122,-0.192123,4.776824,0.4576783
11.26531,-0.1686116,4.872545,0.4253205
11.96939,-0.148035,4.958373,0.3949834
12.67347,-0.1301256,5.03578,0.3667106
13.37755,-0.1144674,5.106425,0.3403275
14.08163,-0.101058,5.169826,0.3163559
14.78571,-0.0892206,5.227848,0.2942737
15.4898,-0.07898695,5.280818,0.2742373
16.19388,-0.06993106,5.330965,0.2554253
16.89796,-0.06221786,5.376754,0.2384609
17.60204,-0.05527208,5.419265,0.2230351
18.30612,-0.04917776,5.459222,0.2087688
19.0102,-0.04398678,5.495564,0.1961471
19.71429,-0.03934421,5.529854,0.1845861
20.41837,-0.03531443,5.5621,0.173938
21.12245,-0.03163671,5.592372,0.1642404
21.82653,-0.02838008,5.620665,0.1554801
22.53061,-0.02576271,5.64593,0.1481144
23.23469,-0.02318451,5.670752,0.141023
23.93878,-0.02068525,5.695873,0.1338269
24.64286,-0.01887921,5.716665,0.1285536
25.34694,-0.01701549,5.7374,0.1233144
26.05102,-0.0153048,5.757554,0.1182947
26.7551,-0.01393382,5.774611,0.1144513
27.45918,-0.01256284,5.791667,0.110608
28.16327,-0.01132085,5.808024,0.1069999
28.86735,-0.01030554,5.821651,0.1043058
29.57143,-0.009290229,5.835278,0.1016118
30.27551,-0.00835668,5.848421,0.09905693
30.97959,-0.007605186,5.858785,0.09730366
31.68367,-0.006853692,5.869149,0.09555039
32.38776,-0.006111204,5.879451,0.09380937
33.09184,-0.005590067,5.88677,0.09277792
33.79592,-0.005049366,5.893988,0.0917648
34.5,-0.004508665,5.901207,0.09075168
