z,p,k,epsilon
0,-2.332903,1.196476,11.31228
0.7040816,-2.39365,1.130095,0.528061
1.408163,-2.526193,1.162784,0.345889
2.112245,-2.415932,1.063982,0.2388306
2.816327,-2.234182,0.9390025,0.1672519
3.520408,-1.8121,0.8509765,0.1216008
4.22449,-1.16743,0.8000732,0.0882789
4.928571,-0.5753803,0.7439537,0.06418018
5.632653,-0.199656,0.6850568,0.04751441
6.336735,0.04953173,0.6356388,0.03671132
7.040816,0.164953,0.5974274,0.0295603
7.744898,0.2123398,0.5680161,0.02458674
8.44898,0.220082,0.5449033,0.02095446
9.153061,0.206122,0.5262785,0.01819694
9.857143,0.1820439,0.5110302,0.01604733
10.56122,0.1533418,0.4982463,0.01432726
11.26531,0.1240738,0.487384,0.0129255
11.96939,0.09577149,0.4779891,0.0117589
12.67347,0.06983805,0.4698289,0.01077791
13.37755,0.0466089,0.4626431,0.009938626
14.08163,0.02656587,0.4563984,0.009227886
14.78571,0.01029564,0.4514251,0.008677884
15.4898,-0.005822003,0.445691,0.008057509
16.19388,-0.01835775,0.4411169,0.007574012
16.89796,-0.02880939,0.436919,0.007146746
17.60204,-0.03713928,0.4331109,0.00676928
18.30612,-0.04430614,0.4295776,0.006426594
19.0102,-0.04931968,0.4262635,0.006116585
19.71429,-0.05376616,0.4231535,0.005832664
20.41837,-0.05689957,0.4202209,0.005576266
21.12245,-0.05926992,0.417465,0.005343631
21.82653,-0.06127664,0.4151161,0.005149326
22.53061,-0.06037279,0.4123494,0.00493242
23.23469,-0.06119792,0.4099951,0.004750579
23.93878,-0.06040437,0.4075845,0.004573252
24.64286,-0.05855518,0.4053895,0.004417801
25.34694,-0.05769183,0.4032799,0.004271103
26.05102,-0.05587093,0.4011966,0.004134201
26.7551,-0.05338463,0.3992546,0.004010535
27.45918,-0.05161387,0.3973723,0.003892406
28.16327,-0.04901876,0.3955459,0.003783658
28.86735,-0.04611278,0.3938563,0.00368561
29.57143,-0.04380853,0.3922233,0.003592071
30.27551,-0.04093396,0.3906652,0.003506616
30.97959,-0.03774622,0.3892435,0.003430267
31.68367,-0.03506925,0.3878956,0.003358788
32.38776,-0.0319754,0.3866265,0.003293357
33.09184,-0.02857202,0.3854937,0.003236032
33.79592,-0.02589936,0.3844764,0.003185156
34.5,-0.02312257,0.3835194,0.003137844
