z,p,k,epsilon
0,1.939329,0.6516068,4.546462
0.7040816,1.984855,0.8490619,0.3028384
1.408163,1.989624,0.9487996,0.2432043
2.112245,2.103324,0.9099174,0.1780167
2.816327,2.241626,0.8506023,0.1282699
3.520408,2.276133,0.7968546,0.0947619
4.22449,2.142961,0.7395853,0.07048231
4.928571,1.937652,0.6885076,0.05387268
5.632653,1.764584,0.6424674,0.04180643
6.336735,1.578976,0.6073833,0.03369092
7.040816,1.403994,0.5796446,0.02793778
7.744898,1.240239,0.5570631,0.02367812
8.44898,1.088879,0.5384192,0.02043886
9.153061,0.9507619,0.5226298,0.01789876
9.857143,0.825458,0.5090744,0.01586829
10.56122,0.7140341,0.4973708,0.01421648
11.26531,0.6157829,0.4871987,0.01285329
11.96939,0.529108,0.478328,0.01171702
12.67347,0.4530553,0.470518,0.01075612
13.37755,0.386257,0.4635526,0.009930201
14.08163,0.3287127,0.4573699,0.009222908
14.78571,0.2802986,0.4520631,0.008632373
15.4898,0.2354958,0.4468021,0.008066684
16.19388,0.197229,0.4423114,0.007591945
16.89796,0.1651782,0.4380977,0.007164406
17.60204,0.1363567,0.4342793,0.006782946
18.30612,0.1123059,0.4306551,0.006435525
19.0102,0.09261642,0.4273346,0.006127404
19.71429,0.07451978,0.4242384,0.005847468
20.41837,0.0595662,0.4212723,0.005589287
21.12245,0.04669728,0.4184808,0.005352706
21.82653,0.03796637,0.4162964,0.005173915
22.53061,0.02762796,0.4136594,0.004968022
23.23469,0.01992101,0.4110158,0.004767761
23.93878,0.01220556,0.4085064,0.004580955
24.64286,0.007749511,0.4063558,0.004429267
25.34694,0.003456636,0.4041798,0.004281051
26.05102,-0.001000223,0.4020741,0.00414113
26.7551,-0.003000013,0.4001592,0.004020221
27.45918,-0.005171171,0.3982267,0.003900964
28.16327,-0.00749999,0.396375,0.003789531
28.86735,-0.008108028,0.3947083,0.003693827
29.57143,-0.008849001,0.3930373,0.003599492
30.27551,-0.009805533,0.3914415,0.003511372
30.97959,-0.009559906,0.3900458,0.003437184
31.68367,-0.009236589,0.3886707,0.003365178
32.38776,-0.009109503,0.3873513,0.00329713
33.09184,-0.008472758,0.3862505,0.003241957
33.79592,-0.00763665,0.3852151,0.003190763
34.5,-0.006995866,0.3841985,0.003140827
