z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.5243434,-0.09410536,0.1376571
1.408163,0.4965918,0.6301649,0.2105015
2.112245,0.4447373,1.272177,0.3371918
2.816327,0.3905162,1.832405,0.5196391
3.520408,0.3423087,2.356071,0.6816127
4.22449,0.3018329,2.816658,0.7613107
4.928571,0.2690913,3.190284,0.7824542
5.632653,0.2393853,3.505154,0.7709926
6.336735,0.2136526,3.764779,0.7455273
7.040816,0.1902853,3.986974,0.7112375
7.744898,0.1689689,4.179439,0.6720603
8.44898,0.1495807,4.347419,0.6305293
9.153061,0.1320594,4.494826,0.5884078
9.857143,0.116316,4.624821,0.5468036
10.56122,0.1023766,4.739731,0.5067605
11.26531,0.09003591,4.841748,0.4688334
11.96939,0.07915209,4.932848,0.4334367
12.67347,0.06960101,5.014642,0.4005715
13.37755,0.06119611,5.088896,0.3700441
14.08163,0.05396213,5.155292,0.3424047
14.78571,0.0475908,5.215865,0.3171357
15.4898,0.04206124,5.271237,0.2941442
16.19388,0.03718407,5.322675,0.2729039
16.89796,0.03298192,5.369799,0.2538938
17.60204,0.02926492,5.413456,0.2364727
18.30612,0.02598461,5.454356,0.2206149
19.0102,0.02317681,5.491533,0.2067048
19.71429,0.02070968,5.526439,0.1938479
20.41837,0.01853124,5.559196,0.1821893
21.12245,0.01660577,5.589525,0.171646
21.82653,0.01515402,5.613639,0.1636337
22.53061,0.01372,5.640495,0.155059
23.23469,0.01220786,5.667873,0.1465793
23.93878,0.01073549,5.694605,0.1382903
24.64286,0.009461383,5.715618,0.1326987
25.34694,0.008595744,5.736564,0.1270442
26.05102,0.007873582,5.756827,0.1215795
26.7551,0.006927616,5.77398,0.1175334
27.45918,0.006338082,5.791181,0.1133899
28.16327,0.005799136,5.807588,0.1094889
28.86735,0.005100532,5.821278,0.1066564
29.57143,0.004664479,5.834999,0.1037579
30.27551,0.004276244,5.848165,0.1009974
30.97959,0.003760421,5.858571,0.09915072
31.68367,0.003411883,5.868993,0.09726623
32.38776,0.003137163,5.879209,0.09539343
33.09184,0.002773822,5.886652,0.09428713
33.79592,0.002485271,5.893903,0.09319702
34.5,0.002297736,5.901164,0.09208592
