z,p,k,epsilon
0,1.937753,0.6522355,4.553043
0.7040816,1.982989,0.8492218,0.302455
1.408163,1.988624,0.9494814,0.2432947
2.112245,2.102297,0.9105141,0.1781727
2.816327,2.240581,0.850751,0.1283108
3.520408,2.275473,0.7967659,0.09474808
4.22449,2.142693,0.739451,0.070461
4.928571,1.935579,0.6863402,0.05347403
5.632653,1.764662,0.6423716,0.04179341
6.336735,1.579115,0.6073093,0.03368142
7.040816,1.404165,0.5795894,0.02793098
7.744898,1.240426,0.5570241,0.02367342
8.44898,1.089072,0.5383939,0.02043579
9.153061,0.9509534,0.5226159,0.01789694
9.857143,0.8256437,0.5090694,0.01586738
10.56122,0.7142116,0.4973727,0.01421621
11.26531,0.6159507,0.4872055,0.01285346
11.96939,0.5292657,0.4783381,0.01171746
12.67347,0.453203,0.4705301,0.01075672
13.37755,0.3863948,0.4635658,0.009930863
14.08163,0.3288411,0.4573832,0.009223579
14.78571,0.2804189,0.4520761,0.008633018
15.4898,0.2350693,0.4468648,0.008069484
16.19388,0.1973291,0.4423228,0.007592474
16.89796,0.1652695,0.4381081,0.007164871
17.60204,0.1364404,0.4342886,0.006783347
18.30612,0.1123822,0.4306633,0.006435866
19.0102,0.09268626,0.4273418,0.006127692
19.71429,0.07458401,0.4242448,0.005847708
20.41837,0.05962522,0.4212778,0.005589487
21.12245,0.04675172,0.4184857,0.005352871
21.82653,0.0380173,0.4163007,0.005174055
22.53061,0.02767476,0.4136631,0.004968138
23.23469,0.0199635,0.411019,0.004767854
23.93878,0.01226417,0.4085155,0.004581191
24.64286,0.007051396,0.4063166,0.004428342
25.34694,0.002968921,0.4041524,0.004280401
26.05102,-0.0009682208,0.4020778,0.004141224
26.7551,-0.003545722,0.4001286,0.004019529
27.45918,-0.005444443,0.3982112,0.003900613
28.16327,-0.0074804,0.3963771,0.003789577
28.86735,-0.008492718,0.3946867,0.003693375
29.57143,-0.009054515,0.3930256,0.003599247
30.27551,-0.009797041,0.391443,0.003511401
30.97959,-0.009805685,0.3900328,0.00343693
31.68367,-0.009431961,0.3886604,0.003364975
32.38776,-0.009115741,0.3873524,0.003297151
33.09184,-0.0086011,0.3862442,0.003241845
33.79592,-0.007834044,0.3852055,0.003190592
34.5,-0.006994562,0.3841989,0.003140834
