z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.2942554,2.511205,-0.06487098
1.408163,0.2681933,3.027214,-0.1345766
2.112245,0.2478329,3.448881,-0.1776493
2.816327,0.2285409,3.778508,-0.1822015
3.520408,0.2133321,3.958517,-0.1640975
4.22449,0.1893699,3.970061,-0.1754794
4.928571,0.1167544,3.887852,-0.2311448
5.632653,-0.02464922,3.872825,-0.2881013
6.336735,-0.2053359,4.157429,-0.2977465
7.040816,-0.3553805,4.607811,-0.2106059
7.744898,-0.4107881,4.884826,-0.09738883
8.44898,-0.4043408,5.019325,-0.01581653
9.153061,-0.3735455,5.10413,0.03850181
9.857143,-0.3354966,5.168582,0.07466549
10.56122,-0.2969595,5.222296,0.09816646
11.26531,-0.2609793,5.268986,0.1128794
11.96939,-0.228438,5.310789,0.1214486
12.67347,-0.1996852,5.348834,0.1258016
13.37755,-0.1744237,5.38421,0.1272044
14.08163,-0.1528415,5.416698,0.1266043
14.78571,-0.136168,5.443748,0.1247637
15.4898,-0.1174508,5.476741,0.1214397
16.19388,-0.103406,5.504868,0.1177932
16.89796,-0.0912026,5.531539,0.1136932
17.60204,-0.08071521,5.556915,0.1096158
18.30612,-0.0714585,5.58145,0.105674
19.0102,-0.06364315,5.604993,0.1016537
19.71429,-0.05670241,5.627737,0.0979074
20.41837,-0.05063193,5.649324,0.09428185
21.12245,-0.04532699,5.669848,0.09082721
21.82653,-0.04111772,5.687659,0.08812781
22.53061,-0.03644424,5.708632,0.08457003
23.23469,-0.03285857,5.726533,0.0822323
23.93878,-0.02945646,5.743754,0.07953634
24.64286,-0.02662422,5.759994,0.07741865
25.34694,-0.02398387,5.775497,0.07564927
26.05102,-0.02156554,5.790181,0.07361899
26.7551,-0.019531,5.803789,0.07219392
27.45918,-0.01760124,5.81683,0.07096471
28.16327,-0.01587171,5.828941,0.06956136
28.86735,-0.01439512,5.83999,0.06863992
29.57143,-0.01299152,5.850512,0.06786066
30.27551,-0.01173451,5.860127,0.06698037
30.97959,-0.010661,5.868734,0.06646834
31.68367,-0.00965666,5.876718,0.06608731
32.38776,-0.008741261,5.883954,0.06563839
33.09184,-0.007974428,5.890261,0.06544078
33.79592,-0.007295498,5.895737,0.06533798
34.5,-0.006659624,5.900776,0.06518673
