z,U_0,U_1,U_2
0,0,0,0
0.7040816,-0.2781678,2.433823,-0.09672754
1.408163,-0.2295725,2.935803,-0.2227198
2.112245,-0.2329639,3.46607,-0.3233381
2.816327,-0.2199214,3.934829,-0.3985126
3.520408,-0.139375,4.193207,-0.4680846
4.22449,0.03682644,4.279183,-0.5371384
4.928571,0.3150943,4.370091,-0.5465817
5.632653,0.6119157,4.54423,-0.4240203
6.336735,0.796232,4.718472,-0.2047744
7.040816,0.8224223,4.837771,0.004090935
7.744898,0.7521576,4.919566,0.1415953
8.44898,0.6508245,4.989355,0.220678
9.153061,0.5533603,5.050947,0.2550392
9.857143,0.4690614,5.106971,0.2679193
10.56122,0.3985089,5.158349,0.2688813
11.26531,0.3399599,5.205739,0.2630999
11.96939,0.2912346,5.249834,0.2536238
12.67347,0.2506628,5.291134,0.24229
13.37755,0.2164792,5.330407,0.2298862
14.08163,0.1882016,5.366943,0.2176094
14.78571,0.1667013,5.397953,0.2069016
15.4898,0.1432322,5.435338,0.193338
16.19388,0.1257372,5.467279,0.1820826
16.89796,0.1107467,5.497473,0.1718471
17.60204,0.09774592,5.526429,0.1620525
18.30612,0.08638304,5.554056,0.1528954
19.0102,0.07682293,5.580423,0.1445464
19.71429,0.0683809,5.605679,0.1369123
20.41837,0.0609844,5.629615,0.1300667
21.12245,0.05451013,5.652319,0.1235366
21.82653,0.04969311,5.670591,0.1186173
22.53061,0.0438335,5.694511,0.1122055
23.23469,0.03921448,5.714465,0.107558
23.93878,0.03501419,5.733046,0.1030408
24.64286,0.03166322,5.750926,0.09923893
25.34694,0.02846231,5.76761,0.09592596
26.05102,0.02559645,5.783265,0.09257533
26.7551,0.02317633,5.79817,0.08990359
27.45918,0.0208664,5.812136,0.08749794
28.16327,0.01881207,5.824954,0.08517592
28.86735,0.01704296,5.837065,0.08334338
29.57143,0.01535613,5.848312,0.08171983
30.27551,0.01385577,5.85842,0.08016752
30.97959,0.01255962,5.867913,0.07898696
31.68367,0.01132406,5.876456,0.07803085
32.38776,0.01022816,5.884001,0.07707908
33.09184,0.009287678,5.891048,0.07641425
33.79592,0.008423229,5.896925,0.07594276
34.5,0.007666174,5.902104,0.07543959
