z,U_0,U_1,U_2
0,0,0,0
0.7040816,1.625025,2.078097,0.06066758
1.408163,1.392294,2.638649,0.1459154
2.112245,1.191089,3.078686,0.1986821
2.816327,1.045946,3.409314,0.2344237
3.520408,0.9290732,3.655113,0.2611928
4.22449,0.8266467,3.851488,0.2856525
4.928571,0.733589,4.019076,0.3061905
5.632653,0.649774,4.166732,0.3210635
6.336735,0.5745061,4.299979,0.3298495
7.040816,0.5075514,4.421619,0.3330835
7.744898,0.4483532,4.533315,0.3316186
8.44898,0.3961932,4.636025,0.3263756
9.153061,0.350328,4.730524,0.318246
9.857143,0.3100759,4.817511,0.3080212
10.56122,0.2748031,4.897636,0.2963462
11.26531,0.2438697,4.971463,0.2838075
11.96939,0.2166897,5.039596,0.2708994
12.67347,0.1928038,5.102676,0.2579044
13.37755,0.1716863,5.16156,0.2449842
14.08163,0.1532988,5.215682,0.2325834
14.78571,0.13805,5.262642,0.2214418
15.4898,0.122648,5.312938,0.2092465
16.19388,0.109613,5.357673,0.1981438
16.89796,0.09857683,5.399273,0.1880535
17.60204,0.08841774,5.438049,0.1783116
18.30612,0.07948218,5.474934,0.1692722
19.0102,0.071767,5.509,0.1610719
19.71429,0.06472457,5.541173,0.1532368
20.41837,0.05854953,5.571841,0.1460736
21.12245,0.05287243,5.600661,0.1392916
21.82653,0.04820417,5.625364,0.1337195
22.53061,0.04390468,5.649625,0.128398
23.23469,0.03958872,5.674623,0.1230617
23.93878,0.03528997,5.700352,0.1176015
24.64286,0.03224012,5.720607,0.1136565
25.34694,0.02918398,5.740675,0.1097395
26.05102,0.02642261,5.760586,0.1060849
26.7551,0.0241347,5.777202,0.1031761
27.45918,0.02185236,5.793839,0.1002736
28.16327,0.01979171,5.810092,0.09760477
28.86735,0.01807008,5.823424,0.09555892
29.57143,0.01635021,5.836765,0.09351506
30.27551,0.0147722,5.849899,0.09161999
30.97959,0.01348382,5.860068,0.09031158
31.68367,0.01219544,5.870236,0.08900316
32.38776,0.01096137,5.880446,0.08774827
33.09184,0.01002168,5.887768,0.0870014
33.79592,0.009088316,5.89486,0.08627717
34.5,0.008169142,5.90209,0.0855735
