z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.0004130838,-0.1808238,0.148094
1.408163,0.0003258701,0.5457223,0.2272255
2.112245,0.000164508,1.19308,0.3577625
2.816327,4.042705e-05,1.770748,0.5416841
3.520408,-8.51334e-06,2.304254,0.7037805
4.22449,-1.464131e-05,2.77407,0.7851467
4.928571,-9.191373e-06,3.157041,0.8042633
5.632653,-2.795093e-06,3.471217,0.7946258
6.336735,2.419819e-06,3.734307,0.7693194
7.040816,6.437594e-06,3.959845,0.7348153
7.744898,9.593324e-06,4.155574,0.6949441
8.44898,1.214002e-05,4.326691,0.652287
9.153061,1.4222e-05,4.477084,0.6086377
9.857143,1.590261e-05,4.609807,0.5652839
10.56122,1.722191e-05,4.727101,0.5234301
11.26531,1.820057e-05,4.831119,0.4837518
11.96939,1.88677e-05,4.92397,0.446653
12.67347,1.924065e-05,5.007229,0.4122869
13.37755,1.93121e-05,5.082824,0.3803065
14.08163,1.910892e-05,5.150101,0.3515026
14.78571,1.859604e-05,5.211168,0.3253827
15.4898,1.787546e-05,5.266765,0.3017467
16.19388,1.712121e-05,5.319697,0.279318
16.89796,1.636207e-05,5.367206,0.2592152
17.60204,1.564496e-05,5.411377,0.2413776
18.30612,1.489812e-05,5.452604,0.2248096
19.0102,1.416219e-05,5.489986,0.2103462
19.71429,1.343027e-05,5.525217,0.1972194
20.41837,1.266948e-05,5.558057,0.1850334
21.12245,1.193093e-05,5.588998,0.1741327
21.82653,1.116804e-05,5.617865,0.1643265
22.53061,1.047065e-05,5.643027,0.1562274
23.23469,9.775167e-06,5.668273,0.14834
23.93878,9.038343e-06,5.69406,0.1400688
24.64286,8.464986e-06,5.714969,0.1342304
25.34694,7.904938e-06,5.735977,0.1284539
26.05102,7.350808e-06,5.756269,0.1229003
26.7551,6.884903e-06,5.773491,0.1186787
27.45918,6.420525e-06,5.790726,0.1144631
28.16327,5.962159e-06,5.807138,0.1104888
28.86735,5.568771e-06,5.820881,0.1075411
29.57143,5.175383e-06,5.834624,0.1045934
30.27551,4.786099e-06,5.847802,0.101792
30.97959,4.452136e-06,5.858225,0.09986445
31.68367,4.119945e-06,5.868665,0.09794131
32.38776,3.787754e-06,5.879104,0.09601818
33.09184,3.513425e-06,5.886336,0.09487837
33.79592,3.24522e-06,5.893602,0.09375401
34.5,2.977015e-06,5.900868,0.09262965
