z,p,k,epsilon
0,-3.071346,0.3088072,1.483434
0.7040816,-3.081045,0.4188112,0.1516392
1.408163,-3.089623,0.5668596,0.2103649
2.112245,-3.173988,0.6360355,0.2503338
2.816327,-3.321231,0.6284659,0.2499738
3.520408,-3.400183,0.6231229,0.2597577
4.22449,-3.393011,0.7800531,0.3562906
4.928571,-3.436166,0.9091602,0.388763
5.632653,-3.482555,0.9625348,0.3625672
6.336735,-3.503316,1.153674,0.4839969
7.040816,-3.419205,1.498894,0.8526598
7.744898,-3.160952,1.321872,0.6631444
8.44898,-2.848077,0.9787815,0.2484551
9.153061,-2.564021,0.8652777,0.1177401
9.857143,-2.313542,0.7985857,0.07165255
10.56122,-2.091482,0.7362203,0.04815255
11.26531,-1.894247,0.6788983,0.03425951
11.96939,-1.718291,0.6290757,0.02554604
12.67347,-1.560945,0.5875139,0.0198635
13.37755,-1.419223,0.5533705,0.01602704
14.08163,-1.292904,0.5259961,0.01339492
14.78571,-1.183211,0.5048265,0.01159107
15.4898,-1.077191,0.486265,0.01014675
16.19388,-0.9849737,0.4717815,0.009080044
16.89796,-0.9021164,0.4599297,0.008246779
17.60204,-0.8269066,0.4500129,0.007567313
18.30612,-0.758511,0.4417953,0.007014181
19.0102,-0.6981132,0.4350446,0.006562736
19.71429,-0.6424516,0.4291687,0.006172505
20.41837,-0.5915069,0.4240481,0.005832759
21.12245,-0.5433911,0.4195236,0.005533208
21.82653,-0.5081206,0.4162438,0.005316149
22.53061,-0.4688969,0.4124478,0.00507014
23.23469,-0.4282202,0.4087045,0.004828925
23.93878,-0.3941381,0.4056889,0.004631423
24.64286,-0.3657055,0.4030726,0.004465328
25.34694,-0.3372363,0.4004675,0.004303701
26.05102,-0.3099365,0.3979964,0.004152364
26.7551,-0.2872437,0.3958773,0.004025132
27.45918,-0.2641695,0.3937407,0.003899544
28.16327,-0.2420407,0.391731,0.003783163
28.86735,-0.223244,0.3899928,0.003684972
29.57143,-0.204185,0.3882504,0.003588101
30.27551,-0.185797,0.3866105,0.003498153
30.97959,-0.1698599,0.3852144,0.003423304
31.68367,-0.1538446,0.3838438,0.003350714
32.38776,-0.1379351,0.3825412,0.003282348
33.09184,-0.1240426,0.3814764,0.003227393
33.79592,-0.110499,0.3804819,0.003176531
34.5,-0.09690014,0.3795078,0.003126936
