z,p,k,epsilon
0,-3.056207,0.5817196,3.83503
0.7040816,-3.115706,0.9840121,0.4909197
1.408163,-3.159508,1.153127,0.5054731
2.112245,-3.188462,1.082039,0.4325048
2.816327,-3.234551,0.9256089,0.3127836
3.520408,-3.329939,0.9277682,0.3178309
4.22449,-3.44936,1.078713,0.4517379
4.928571,-3.498891,1.231746,0.5830605
5.632653,-3.378171,1.297712,0.5535268
6.336735,-3.066256,1.278339,0.3787146
7.040816,-2.646116,1.173709,0.2177985
7.744898,-2.247662,1.018007,0.1218042
8.44898,-1.899402,0.8713802,0.07084333
9.153061,-1.636737,0.756536,0.04408201
9.857143,-1.430126,0.6729012,0.03032775
10.56122,-1.263196,0.6128178,0.02269664
11.26531,-1.125249,0.5693244,0.0181009
11.96939,-1.009172,0.5372007,0.01509897
12.67347,-0.9104842,0.5131444,0.01302089
13.37755,-0.8251347,0.494575,0.01148958
14.08163,-0.7522603,0.480287,0.01033645
14.78571,-0.694637,0.4699825,0.009512197
15.4898,-0.6312154,0.4591496,0.008652483
16.19388,-0.5806468,0.4512437,0.008022745
16.89796,-0.5350041,0.4445532,0.00748965
17.60204,-0.4948695,0.4387935,0.007030968
18.30612,-0.4572456,0.4336439,0.006625667
19.0102,-0.4244544,0.4291105,0.006269899
19.71429,-0.3941606,0.4250368,0.005952686
20.41837,-0.3660216,0.4213443,0.00566882
21.12245,-0.3410274,0.4179707,0.005414837
21.82653,-0.3214267,0.4153119,0.005217603
22.53061,-0.2948644,0.41199,0.004975997
23.23469,-0.2725443,0.4091985,0.004775787
23.93878,-0.2531165,0.4065459,0.00459575
24.64286,-0.2355321,0.4040827,0.004430897
25.34694,-0.2180552,0.4017948,0.004279049
26.05102,-0.2028265,0.3995997,0.004140765
26.7551,-0.1882642,0.3975089,0.004011576
27.45918,-0.1737191,0.3955367,0.003890936
28.16327,-0.1608989,0.3936671,0.003782519
28.86735,-0.1484759,0.3918932,0.003681033
29.57143,-0.1361102,0.3902236,0.003586417
30.27551,-0.1251038,0.3886652,0.003502049
30.97959,-0.1144433,0.3871956,0.003423311
31.68367,-0.1037267,0.3858447,0.003351558
32.38776,-0.09378121,0.3846034,0.003287697
33.09184,-0.08439489,0.3834429,0.00322857
33.79592,-0.07507428,0.3824386,0.003177786
34.5,-0.06636207,0.3815267,0.003132315
